points,avg_points,projected_points,projected_avg_points,actual_rushingAttempts,actual_rushingYards,actual_rushingTouchdowns,actual_rushing2PtConversions,actual_27,actual_28,actual_29,actual_30,actual_31,actual_32,actual_33,actual_34,actual_rushing40PlusYardTD,actual_rushing50PlusYardTD,actual_rushing100To199YardGame,actual_rushing200PlusYardGame,actual_rushingYardsPerAttempt,actual_receivingReceptions,actual_receivingYards,actual_receivingTouchdowns,actual_47,actual_48,actual_49,actual_50,actual_51,actual_receivingTargets,actual_receivingYardsAfterCatch,actual_receivingYardsPerReception,actual_passingTimesSacked,actual_65,actual_66,actual_fumbles,actual_70,actual_lostFumbles,actual_turnovers,actual_defensiveSoloTackles,actual_defensiveTotalTackles,actual_teamWin,actual_teamLoss,actual_pointsScored,actual_179,actual_180,actual_181,actual_182,actual_184,actual_185,actual_210,actual_212,actual_213,proj_rushingAttempts,proj_rushingYards,proj_rushingTouchdowns,proj_rushing2PtConversions,proj_27,proj_28,proj_29,proj_30,proj_31,proj_33,proj_34,proj_rushing40PlusYardTD,proj_rushing50PlusYardTD,proj_rushing100To199YardGame,proj_rushing200PlusYardGame,proj_rushingYardsPerAttempt,proj_receivingYards,proj_receivingTouchdowns,proj_receiving2PtConversions,proj_receiving40PlusYardTD,proj_receiving50PlusYardTD,proj_47,proj_48,proj_49,proj_50,proj_51,proj_receivingReceptions,proj_receiving100To199YardGame,proj_receiving200PlusYardGame,proj_receivingTargets,proj_receivingYardsPerReception,proj_2PtConversions,proj_fumbleRecoveredForTD,proj_66,proj_67,proj_fumbles,proj_70,proj_71,proj_lostFumbles,proj_turnovers,proj_210,proj_212,proj_213,pro_team,posRank,actual_54,actual_67,actual_kickoffReturnYards,actual_116,actual_117,actual_183,proj_kickoffReturnTouchdowns,proj_kickoffReturnYards,proj_116,proj_117,actual_passingAttempts,actual_passingCompletions,actual_passingIncompletions,actual_passingYards,actual_passingTouchdowns,actual_5,actual_6,actual_7,actual_8,actual_9,actual_10,actual_11,actual_12,actual_13,actual_14,actual_passing40PlusYardTD,actual_passing50PlusYardTD,actual_passingInterceptions,actual_passingCompletionPercentage,actual_69,actual_175,actual_176,actual_177,actual_211,proj_passingAttempts,proj_passingCompletions,proj_passingIncompletions,proj_passingYards,proj_passingTouchdowns,proj_5,proj_6,proj_7,proj_8,proj_9,proj_10,proj_11,proj_12,proj_passing40PlusYardTD,proj_passing50PlusYardTD,proj_passing300To399YardGame,proj_passing400PlusYardGame,proj_passing2PtConversions,proj_passingInterceptions,proj_passingCompletionPercentage,proj_passingTimesSacked,proj_65,proj_69,proj_211,actual_receiving2PtConversions,actual_52,actual_receiving100To199YardGame,actual_defensiveAssistedTackles,actual_receiving40PlusYardTD,actual_receiving50PlusYardTD,actual_55,actual_186,actual_puntReturnYards,actual_puntsReturned,proj_puntReturnTouchdowns,proj_puntReturnYards,proj_puntsReturned,proj_119,actual_passing300To399YardGame,actual_passing400PlusYardGame,actual_passing2PtConversions,actual_178,actual_71,actual_defensiveFumbles,actual_defensive0PointsAllowed,actual_defensive1To6PointsAllowed,actual_defensive7To13PointsAllowed,actual_defensive14To17PointsAllowed,actual_defensiveTouchdowns,actual_defensiveInterceptions,actual_defensiveBlockedKicks,actual_defensiveSacks,actual_100,actual_interceptionReturnTouchdowns,actual_defensivePlusSpecialTeamsTouchdowns,actual_defensiveForcedFumbles,actual_110,actual_111,actual_112,actual_defensivePassesDefensed,actual_119,actual_defensivePointsAllowed,actual_defensive18To21PointsAllowed,actual_defensive22To27PointsAllowed,actual_defensive28To34PointsAllowed,actual_defensive35To45PointsAllowed,actual_defensiveYardsAllowed,actual_defensiveLessThan100YardsAllowed,actual_defensive100To199YardsAllowed,actual_defensive200To299YardsAllowed,actual_defensive300To349YardsAllowed,actual_defensive350To399YardsAllowed,actual_defensive400To449YardsAllowed,actual_defensive450To499YardsAllowed,actual_defensive500To549YardsAllowed,actual_defensive550PlusYardsAllowed,actual_188,actual_189,actual_190,actual_191,actual_192,actual_193,actual_194,actual_195,proj_defensive0PointsAllowed,proj_defensive1To6PointsAllowed,proj_defensive7To13PointsAllowed,proj_defensive14To17PointsAllowed,proj_defensiveBlockedKickForTouchdowns,proj_defensiveTouchdowns,proj_defensiveInterceptions,proj_defensiveFumbles,proj_defensiveBlockedKicks,proj_defensiveSafeties,proj_defensiveSacks,proj_100,proj_interceptionReturnTouchdowns,proj_fumbleReturnTouchdowns,proj_defensivePlusSpecialTeamsTouchdowns,proj_defensiveForcedFumbles,proj_defensiveTotalTackles,proj_110,proj_111,proj_112,proj_defensivePassesDefensed,proj_defensivePointsAllowed,proj_defensive18To21PointsAllowed,proj_defensive22To27PointsAllowed,proj_defensive28To34PointsAllowed,proj_defensive35To45PointsAllowed,proj_defensive45PlusPointsAllowed,proj_126,proj_defensiveYardsAllowed,proj_defensive100To199YardsAllowed,proj_defensive200To299YardsAllowed,proj_defensive300To349YardsAllowed,proj_defensive350To399YardsAllowed,proj_defensive400To449YardsAllowed,proj_defensive450To499YardsAllowed,proj_defensive500To549YardsAllowed,proj_defensive550PlusYardsAllowed,proj_137,actual_madeFieldGoalsFrom50Plus,actual_attemptedFieldGoalsFrom50Plus,actual_missedFieldGoalsFrom50Plus,actual_madeFieldGoalsFrom40To49,actual_attemptedFieldGoalsFrom40To49,actual_missedFieldGoalsFrom40To49,actual_madeFieldGoalsFromUnder40,actual_attemptedFieldGoalsFromUnder40,actual_missedFieldGoalsFromUnder40,actual_madeFieldGoals,actual_attemptedFieldGoals,actual_missedFieldGoals,actual_madeExtraPoints,actual_attemptedExtraPoints,actual_missedExtraPoints,actual_198,actual_199,actual_200,actual_214,actual_215,actual_216,actual_217,actual_218,actual_219,actual_220,actual_221,actual_222,actual_223,actual_224,actual_225,actual_226,actual_227,actual_229,actual_230,actual_231,actual_232,actual_233,actual_234,proj_madeFieldGoalsFrom50Plus,proj_attemptedFieldGoalsFrom50Plus,proj_missedFieldGoalsFrom50Plus,proj_madeFieldGoalsFrom40To49,proj_attemptedFieldGoalsFrom40To49,proj_missedFieldGoalsFrom40To49,proj_madeFieldGoalsFromUnder40,proj_attemptedFieldGoalsFromUnder40,proj_missedFieldGoalsFromUnder40,proj_madeFieldGoals,proj_attemptedFieldGoals,proj_missedFieldGoals,proj_madeExtraPoints,proj_attemptedExtraPoints,proj_missedExtraPoints,proj_198,proj_199,proj_200,proj_214,proj_215,proj_216,actual_defensiveSafeties,actual_kickoffReturnTouchdowns,actual_receiving200PlusYardGame,actual_netPunts,actual_puntYards,actual_143,actual_puntAverage,actual_puntAverage42.0-43.9,actual_attemptedFieldGoalsFrom60Plus,actual_missedFieldGoalsFrom60Plus,actual_puntReturnTouchdowns,actual_fumbleReturnTouchdowns,actual_228,actual_defensiveBlockedKickForTouchdowns,actual_defensive45PlusPointsAllowed,actual_196,actual_fumbleRecoveredForTD,actual_madeFieldGoalsFrom60Plus,actual_defensive2PtReturns,actual_puntFairCatches,actual_puntAverage38.0-39.9
262.0,15.41,192.47,12.83,2.0,0.11764706,,,,,,,,,,,,,,,1.0,82.0,64.47058824,13.0,213.0,104.0,47.0,36.0,17.0,117.0,292.0,13.36585366,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,5.0,78.0,,,,,4.0,1.0,17.0,,55.0,,,,,,,,,,,,,,,,,66.14428932,3.245547644,0.178978171,0.199884985,0.130624838,199.0,99.0,49.0,39.0,19.0,74.58715137,2.518685972,0.077897504,123.061415,13.40641119,0.178978171,0.003796687,,0.862883426,0.862883426,,0.483214719,0.483214719,0.483214719,15.11764706,,44.75290563,WSH,7,11.0,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343.0,20.18,254.56,16.97,148.0,52.41176471,6.0,1.0,171.0,81.0,37.0,28.0,9.0,1.0,22.0,6.0,,,1.0,,6.02027027,,,,,,,,,,,,47.0,3.0,3.0,5.0,,,9.0,,1.0,12.0,5.0,188.0,5.0,1.0,,,,,17.0,55.0,,106.3198616,39.15028306,5.088372436,0.218264907,117.0,58.0,29.0,23.0,11.0,21.0,10.0,0.207768498,0.145437949,1.007388214,0.034378295,5.52346699,,,,,,,,,,,,,,,,1.156439974,0.038530683,1.426317561,,8.75697338,0.656106078,,4.174820871,17.69644198,15.0,31.90971545,,WSH,5,,,,,,,,,,,480.0,331.0,149.0,209.88235294,25.0,706.0,347.0,170.0,138.0,64.0,29.0,60.0,26.0,25.0,8.0,4.0,2.0,9.0,0.68958333,,14.0,5.0,1.0,169.0,505.9328275,315.2293085,190.703519,231.0368176,15.21986693,693.0,346.0,173.0,138.0,69.0,34.0,63.0,31.0,2.731720864,1.785179585,2.516435589,0.339904467,0.938175068,13.52162111,0.623065536,40.50531025,7.330655818,3.518714793,166.3525978,,,,1.0,,,,,,,,,,,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234.0,13.76,188.92,12.59,,,,,,,,,,,,,,,,,,81.0,63.58823529,8.0,211.0,102.0,46.0,37.0,15.0,135.0,179.0,13.34567901,,,,1.0,,1.0,1.0,2.0,2.0,10.0,7.0,54.0,,,,,3.0,1.0,17.0,,57.0,,,,,,,,,,,,,,,,,59.30068522,4.957287726,0.272492934,0.140178154,0.091606424,179.0,89.0,44.0,35.0,17.0,71.18628383,1.8938616,0.058573039,120.1007508,12.59353321,0.272492934,0.006264393,,1.423725677,1.423725677,,0.797286379,0.797286379,0.797286379,15.11764706,,41.82469425,DEN,12,10.0,1.0,,,,3.0,,,,,2.0,2.0,,1.76470588,1.0,5.0,2.0,1.0,1.0,,,,,,,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233.0,13.71,111.08,7.93,207.0,66.0,8.0,,215.0,105.0,50.0,34.0,14.0,3.0,33.0,11.0,,,3.0,,5.42028986,47.0,23.05882353,,73.0,35.0,13.0,9.0,3.0,52.0,528.0,8.34042553,,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,10.0,7.0,48.0,6.0,2.0,,,,,17.0,52.0,16.0,103.3748758,31.54307038,2.358591359,0.15303436,89.0,44.0,22.0,17.0,8.0,20.0,10.0,0.200295598,0.140206919,0.518110546,0.017681125,4.325706863,13.61811424,1.056761832,0.04959937,0.041884076,0.027371244,38.0,19.0,9.0,7.0,3.0,26.59499491,0.072207909,0.002233234,34.96601537,7.259140176,0.20263373,0.004690437,0.847877179,0.218131234,1.066008413,0.390023502,0.122153491,0.512176994,0.512176994,14.17647059,25.20949558,10.66804178,TB,12,2.0,,176.0,15.0,4.0,,0.264739541,868.6766195,86.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255.0,17.0,258.76,17.25,66.0,21.53333333,5.0,,59.0,27.0,9.0,7.0,1.0,,7.0,1.0,,,,,4.89393939,,,,,,,,,,,,31.0,5.0,2.0,7.0,,3.0,15.0,1.0,1.0,6.0,9.0,150.0,4.0,1.0,,,,,15.0,33.0,,46.76723345,11.53952982,2.318648444,0.071236759,34.0,17.0,8.0,6.0,3.0,9.0,4.0,0.088240291,0.061768204,0.086634337,0.002956498,3.701158579,,,,,,,,,,,,,,,,1.139041423,0.026824333,0.513376811,,6.096439316,0.236153333,,2.916023336,13.6616295,15.0,12.24258026,,SF,13,,,,,,,,,,,455.0,300.0,155.0,257.6,20.0,766.0,380.0,185.0,148.0,70.0,31.0,54.0,22.0,25.0,8.0,2.0,1.0,12.0,0.65934066,3.0,10.0,6.0,,178.0,476.3121696,317.8857317,158.4264379,260.3945824,24.18240275,781.0,390.0,195.0,156.0,78.0,39.0,63.0,31.0,3.406434127,2.226104702,3.928634151,0.530655464,1.067804664,10.74560616,0.667389481,32.2896641,5.583062505,2.679870002,181.1555486,,,,,,,,,,,,,,,5.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189.0,11.12,218.5,14.57,8.0,3.23529412,1.0,,9.0,3.0,,,,,,,,,,,6.875,64.0,59.82352941,4.0,196.0,94.0,43.0,34.0,12.0,120.0,231.0,15.890625,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,14.0,30.0,,1.0,,,1.0,,17.0,3.0,41.0,3.638244473,1.245207323,0.144709986,0.008339972,3.0,1.0,,,,,,0.006685442,0.004679809,0.000780206,2.66254e-05,5.174090133,66.15666279,7.34916822,0.368213133,0.175646761,0.114785159,200.0,100.0,50.0,40.0,20.0,72.99097372,2.51874431,0.077899309,126.9167331,13.70214737,0.376553105,0.004913492,0.053019431,1.063683305,1.116702736,0.024388938,0.595662651,0.620051589,0.620051589,15.11764706,3.036525072,46.07227687,TEN,29,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135.0,7.94,141.89,8.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,12.0,5.0,126.0,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,BAL,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,11.0,5.0,5.0,8.0,3.0,11.0,11.0,,22.0,30.0,8.0,60.0,62.0,2.0,6.0,11.0,5.0,883.0,402.0,1285.0,172.0,84.0,39.0,29.0,12.0,2.0,79.0,38.0,17.0,14.0,6.0,253.0,124.0,58.0,45.0,19.0,5.0,4.622432766,6.561245769,1.938813003,7.461598239,9.12727753,1.665679291,16.46551991,16.7928914,0.327371491,28.54955091,32.4814147,3.931863785,43.46817787,44.7431172,1.274939333,4.622432766,6.561245769,1.938813003,1079.348887,189.472615,1268.821502,,,,,,,,,,,,,1.0,,,,,,,,
71.0,4.18,98.63,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.0,1251.0,8.0,9.0,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,IND,22,,,644.0,60.0,22.0,,0.397464012,1681.976615,168.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.0,,,,,256.0,19.0,0.171,276.0,27.0,11.0,,,,,,9.0,0.0,0.0,1.0,3.0,1.0,16.0,1.0,36.0,72.0,,1.0,18.0,413.0,243.0,93.0,56.0,4.0,415.0,1.0,8.0,2.0,2.0,6140.0,0.0,1.0,2.0,3.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,8.0,2.0,2.0,0.160633937,0.722427757,2.685731427,2.651734827,0.117773667,1.886915672,13.45035712,9.236039183,1.759155815,0.21830734,41.05944755,82.11889511,1.315492821,0.571422851,2.573153352,14.54295318,1091.001359,363.0,218.0,46.40656343,62.30472758,380.5747031,2.464753525,3.799120088,2.898210179,1.436356364,0.181031897,22.38674724,5960.872132,0.425,3.74,3.655,3.995,2.89,1.53,0.595,0.17,350.6395371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
86.0,5.06,28.05,1.87,,,,,,,,,,,,,,,,,,40.0,24.17647059,2.0,77.0,36.0,15.0,9.0,4.0,53.0,183.0,10.275,,,,1.0,,1.0,1.0,,1.0,4.0,13.0,12.0,,,,,,,17.0,,21.0,,,,,,,,,,,,,,,,,7.817180452,0.880968993,0.054375802,0.095950792,0.062703843,23.0,11.0,5.0,4.0,2.0,11.79979596,0.048888679,0.001512021,17.25324123,10.01520496,0.054375802,0.000594599,,0.135136158,0.135136158,,0.075676249,0.075676249,0.075676249,15.11764706,,5.158962881,JAX,31,3.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.0,4.17,60.87,6.09,39.0,24.66666667,1.0,,28.0,12.0,4.0,3.0,,,5.0,1.0,,,,,3.79487179,5.0,5.5,,6.0,2.0,,,,8.0,33.0,6.6,,,,,,,,,,1.0,5.0,6.0,1.0,,,,,,6.0,11.0,2.0,45.85805294,18.69696618,1.050041471,0.060361757,40.0,20.0,10.0,8.0,4.0,9.0,4.0,0.086852017,0.060796412,0.134717318,0.004597385,4.364937181,12.5780919,0.774260529,0.038703279,0.047143645,0.030808372,26.0,13.0,6.0,5.0,2.0,17.1310628,0.050821724,0.001571806,21.84603881,7.860549789,0.099065036,0.001888439,0.312464349,0.116726421,0.42919077,0.143733601,0.065366796,0.209100397,0.209100397,10.70588235,11.91201396,7.055534035,NO,86,,,176.0,17.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58.0,3.41,134.98,7.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.0,1104.0,3.0,14.0,,,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,,,CLE,26,,,1018.0,95.0,33.0,,0.386397532,1267.866901,126.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,405.0,,,,,450.0,38.0,0.171,276.0,27.0,11.0,,,,,,8.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,41.0,82.0,,2.0,12.0,361.0,215.0,108.0,60.0,12.0,417.0,7.0,4.0,4.0,1.0,5816.0,0.0,0.0,5.0,5.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,4.0,4.0,1.0,0.310716074,1.40460691,4.596895343,3.745618428,0.116257682,1.864459027,13.5139589,8.760544259,1.737525907,0.21420756,46.2324624,92.4649248,1.296607403,0.567851624,2.538114241,12.78511882,997.2175419,332.0,199.0,54.9364155,81.43855478,314.9155847,2.468703055,2.851777666,1.40460691,0.212819229,0.004256385,18.52444616,5417.435342,0.809320972,6.304184415,4.557754949,3.492858933,1.490854422,0.255575044,0.085191681,0.004259584,318.6726672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,
4.0,0.67,0.0,0.0,13.0,8.5,,,8.0,3.0,,,,,,,,,,,3.92307692,1.0,-0.33333333,,,,,,,3.0,2.0,-2.0,,,,,,,,,,3.0,3.0,,,,,,,,6.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CAR,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228.0,14.25,287.83,20.56,209.0,54.75,5.0,2.0,168.0,82.0,36.0,29.0,12.0,1.0,36.0,14.0,,,1.0,,4.19138756,57.0,30.1875,3.0,89.0,41.0,16.0,13.0,4.0,76.0,496.0,8.47368421,,2.0,5.0,6.0,1.0,2.0,2.0,1.0,1.0,5.0,11.0,52.0,3.0,2.0,,,,2.0,16.0,40.0,15.0,235.1858677,74.02266889,7.982260176,0.440057635,209.0,104.0,52.0,41.0,20.0,47.0,23.0,0.486615246,0.340630672,2.850428724,0.097274196,4.461918561,38.55651828,2.536478972,0.12706237,0.072747401,0.047540426,109.0,54.0,27.0,21.0,10.0,67.81552412,0.491462335,0.015199866,85.35112257,8.06003278,0.567120005,0.010475907,1.848015255,0.532872678,2.380887933,0.850087017,0.2984087,1.148495717,1.148495717,14.17647059,57.7437288,30.41784572,NYJ,15,6.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190.0,11.18,227.57,15.17,,,,,,,,,,,,,,,,,,62.0,52.05882353,8.0,170.0,82.0,37.0,27.0,9.0,116.0,148.0,14.27419355,,,,1.0,,1.0,1.0,1.0,1.0,8.0,9.0,48.0,,,,,3.0,2.0,17.0,,43.0,,,,,,,,,,,,,,,,,73.66910058,5.670149038,0.536577232,0.250932348,0.163984289,222.0,111.0,55.0,44.0,22.0,82.43498107,3.285463352,0.101612269,129.3364195,13.51008331,0.536577232,0.0038538,,0.875863644,0.875863644,,0.490483641,0.490483641,0.490483641,15.11764706,,50.67012617,ARI,28,7.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158.0,9.88,229.93,15.33,,,,,,,,,,,,,,,,,,69.0,50.5,3.0,155.0,73.0,31.0,23.0,8.0,111.0,259.0,11.71014493,,,,1.0,,1.0,1.0,2.0,2.0,8.0,8.0,18.0,,,,,1.0,,16.0,,35.0,,,,,,,,,,,,,,,,,72.08987535,4.012797409,0.292294882,0.145194768,0.094884781,217.0,108.0,54.0,43.0,21.0,99.30870567,3.118660248,0.09645341,144.6766216,10.97415664,0.292294882,0.008221295,,1.868476094,1.868476094,,1.046346612,1.046346612,1.046346612,15.11764706,,53.18013154,IND,42,8.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226.0,13.29,189.09,13.51,255.0,66.94117647,5.0,,219.0,105.0,49.0,36.0,13.0,2.0,43.0,17.0,,,2.0,,4.4627451,51.0,24.0,2.0,76.0,34.0,13.0,7.0,,62.0,411.0,8.0,,3.0,3.0,5.0,1.0,3.0,3.0,2.0,2.0,14.0,3.0,42.0,3.0,1.0,,1.0,,,17.0,50.0,20.0,161.0320604,53.29762898,4.504488827,0.245232791,151.0,75.0,37.0,30.0,15.0,32.0,16.0,0.321337334,0.224936134,1.484570037,0.05066268,4.692061121,24.16899397,1.84332788,0.095275628,0.047326772,0.030928045,68.0,34.0,17.0,13.0,6.0,43.18654104,0.160999295,0.00497936,59.5344888,7.933745652,0.340508419,0.008746155,1.567406144,0.420356354,1.987762498,0.721006826,0.235399558,0.956406385,0.956406385,14.17647059,40.7254452,18.89611218,MIN,17,3.0,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
